"review_id","star_rating","helpful_votes","vine","verified_purchase"
"R2RGRB052V20NM",5,34,"N","Y"
"R2BVF5BEK6MP28",5,51,"N","Y"
"R3LV7VPNTR4HDT",3,33,"N","Y"
"R1LARWDW4UJIRK",5,22,"N","Y"
"R39H9K933CAETF",1,22,"N","Y"
"R1X6RA93C76HTV",5,24,"N","N"
"R2NBJFJRC3040A",5,20,"N","Y"
"R2MFL71A7MHCK5",3,21,"N","Y"
"R29LMO22CUB10J",3,16,"N","Y"
"R2Z5FJ7ZSD5GQB",4,28,"N","Y"
"R2YVUQX8BDZLPI",4,27,"N","Y"
"R2UW8UZTFS7I7E",3,22,"N","Y"
"R1OE1UFHS6HN7V",4,19,"N","Y"
"RADHJE9M850J9",5,40,"N","N"
"RVOK7AGQLIQD3",1,23,"N","Y"
"REH2E8GH8FVQS",5,34,"N","N"
"R1ZCWTIDR9E85S",1,87,"N","N"
"R20EIT3CBJ4IDN",5,21,"N","Y"
"RT412OLF8N9GA",5,22,"N","N"
"R12VBTE1UY6A8S",5,41,"N","Y"
"R1IBYH0LLSOWLW",5,19,"N","Y"
"R18D96FWZMPTHD",5,64,"N","Y"
"R2H6E96XGYYAG0",5,33,"N","N"
"RYE3Y2GLPXZ0U",1,20,"N","Y"
"RAAOEX0BNESUU",5,20,"N","N"
"R3TFA028JCZKW2",3,18,"N","Y"
"R1W4UJ4T44IQKJ",5,65,"N","Y"
"R1HZVR8CNB6VUF",4,66,"N","Y"
"R31ESE61LDAGT8",5,32,"N","N"
"R1DZGR2XN1T0XP",1,70,"N","N"
"R3PBMLVV40SGYF",3,42,"N","Y"
"R2UNLKK6GILXPP",1,166,"N","Y"
"R3TMYS8Z0L8CJJ",5,22,"N","Y"
"R1ASO8Y23K8REI",1,21,"N","N"
"R3AZXV06VTKKDH",4,19,"N","N"
"R3448M9DB8HX76",3,88,"N","Y"
"R2YY6KSNCOWENQ",5,28,"N","Y"
"R1U5TPBJ2TVEV6",1,17,"N","Y"
"R1RG8C0ZY81I9L",1,32,"N","Y"
"R2NKN60Q5BEAH3",5,38,"N","Y"
"RKZ6DBK1K26ZO",5,16,"N","Y"
"R3JSPP5MN3F9BR",3,115,"N","Y"
"R1A8R9TS7C287T",2,15,"N","Y"
"RO0X5WYKJINSL",4,47,"N","Y"
"R1WERVFHXGAOL0",4,27,"N","Y"
"R3G7K306V0R2VI",5,19,"N","Y"
"R1ESI99E3WCDLM",5,28,"N","Y"
"R1XETIVV8C3GKX",5,59,"N","Y"
"R3EKAW39M069TY",2,34,"N","Y"
"RGD4876OX3179",5,233,"N","Y"
"R16UVXPQ9PVNKZ",5,20,"N","Y"
"R1937JMW5QD6WY",1,24,"N","Y"
"RBE6G3YBV4HRF",4,34,"N","Y"
"RV3YGN5VMUDBW",5,26,"N","Y"
"R23QW3823H392M",1,398,"N","N"
"RIXOSYZG0JITZ",5,33,"N","N"
"R2DGRILUMX6WAN",5,20,"N","Y"
"R4M8YSNBJNXQI",4,23,"N","Y"
"R1OAM8IEEUTO9I",4,17,"N","Y"
"R2J43A323GDXLX",5,93,"N","Y"
"R1NSBFL0YIISBR",3,33,"N","Y"
"R3JSU6HV2X2IEX",1,24,"N","Y"
"R13L76B0FIL9VQ",4,31,"N","Y"
"RK7SNO6UXL0CY",1,24,"N","Y"
"R3NQ3HY4S6YNMR",5,95,"N","Y"
"R3U1MMJWBG1NE3",1,25,"N","N"
"RD39O8TGFPFBW",4,36,"N","Y"
"R18KV8W7P648Y7",4,25,"N","Y"
"R2XCZA5G2IJ8I9",4,46,"N","N"
"RQKZTI0D89PU3",4,20,"N","Y"
"R35TDKOCW3W6V4",1,17,"N","N"
"RX94AW816CF2",4,27,"N","Y"
"R1SX8HGISVGXFD",1,13,"N","Y"
"R1G5K2M7MJZ6NU",5,25,"N","Y"
"R2ZWVVHW1G0GE7",5,57,"N","Y"
"R3TG85WOCZWGMP",1,33,"N","Y"
"R1RZCHH60LLB2Q",3,134,"N","Y"
"R16QA4YELC9LKF",5,63,"N","N"
"R3A5D2MG1FPMB3",2,30,"N","Y"
"R20FHNN6YSUUGH",5,31,"N","N"
"R38O8LDKV2WHYG",5,16,"N","Y"
"R1T8ITHX1TJRPQ",5,28,"N","Y"
"R2QS6Q6KUEOSM6",5,111,"N","Y"
"R1KNLAHWPAQC3C",3,175,"N","N"
"R1HHC29DMORD0O",3,28,"N","Y"
"R2J977X63FB8OZ",3,21,"N","Y"
"R39GHBV5ESDWUS",2,45,"N","N"
"R39V9W8GI0JSVR",3,54,"N","Y"
"R3CSOEG7ULJMJM",1,37,"N","Y"
"R1QWU9EKPQC1W8",5,28,"N","N"
"RZNQ5JJEQ1B0V",5,60,"N","Y"
"R35MCQ0L73PBRT",5,19,"N","Y"
"R3F23YZR3L7FVL",4,26,"N","Y"
"R1VB7HA55AAXQJ",5,23,"N","Y"
"R2219OAUHVN7FD",4,42,"N","Y"
"RG7L100WHQJ7E",4,18,"N","Y"
"R2MW9R7SQ2XR0",5,22,"N","Y"
"R2Q2PEDZM0GX9F",5,44,"Y","N"
"R2AY1GJJ5QBYEC",5,21,"N","Y"
"R2S37MUZYCG7LW",1,28,"N","N"
"R3MK1DIIBOET23",5,27,"N","Y"
"R36NQ07481KG3M",4,17,"N","Y"
"RI464U78XJJRQ",5,25,"N","Y"
"RRNO4Z74CSUXT",5,21,"N","Y"
"R3QE8WR9BXKSEI",5,17,"N","Y"
"R3H4FVH6MR0709",5,22,"N","Y"
"RMNXZ5EGA37XG",1,21,"N","Y"
"R1C40NX3OCZHI6",4,30,"N","Y"
"R652HWQP29RXI",5,24,"N","Y"
"RKUWU9UCC2VLR",2,35,"N","N"
"R26AH121D96L65",4,18,"N","Y"
"R20ITY9U0HK7G8",5,21,"N","Y"
"R5EY24FVEI3OR",5,19,"N","Y"
"R3KY6LBANGPJYG",3,25,"N","N"
"R3RN6D2YOMLJ9Q",5,25,"N","Y"
"RRE8PLO6X4QEW",5,23,"N","Y"
"R18CES4VISQY1C",5,57,"N","Y"
"R1OJGO9HPZZDXW",1,15,"N","Y"
"R2G5GXBBEBXE20",5,106,"N","Y"
"R3F41O6HTAWV5J",3,23,"N","Y"
"R2OAMA3HMEPCUZ",5,29,"N","Y"
"RJ8V85TBOEE79",5,167,"N","Y"
"R2XFM464LM5BN7",5,27,"N","Y"
"R2NWS7IM820ABJ",5,27,"N","N"
"R2SI8BXB5I83DK",5,41,"N","Y"
"R17NW1IS1DV9VS",5,38,"N","Y"
"R22XNWKUUA3418",5,32,"N","Y"
"RYS16ZVFR0XFJ",5,39,"N","Y"
"RWJ6GHOGHPARC",5,27,"N","N"
"R30BFHOAE7KYYI",1,18,"N","Y"
"RIS9GPBV7IC1Z",5,21,"N","Y"
"R2II4GX1MFL85S",1,26,"N","Y"
"R26KHC227RNYYN",5,43,"N","Y"
"RB6FKUAAGIPJB",5,43,"N","Y"
"RZYOGMY03HO6D",1,24,"N","Y"
"R22B9OLORQR0WZ",4,77,"N","Y"
"R320RB9QYSDBDC",3,29,"N","N"
"R3JM9ZQ9DTSI83",4,202,"N","Y"
"R1URTVLZCXL1KV",2,34,"N","Y"
"R35X1FCL4M7JJA",3,15,"N","N"
"R2QQI4Z3I9UB0U",3,27,"N","Y"
"R1XTELOT8AMCVW",5,89,"N","Y"
"R11TNVCTFCEP3L",5,19,"N","Y"
"R18W6YGJ37MNPN",5,26,"N","Y"
"R29IUZU0LE65T7",3,53,"N","Y"
"R2B545RKKLEZO3",5,24,"N","Y"
"R25ZWX4EUF6UM",4,45,"N","Y"
"R2TJNSZS2K8TW9",1,20,"N","Y"
"R328SS2ZOM9CFG",5,28,"N","Y"
"RFFGRLATEI63J",4,24,"N","Y"
"R289ORQ334F4RC",1,35,"N","Y"
"R28C8QBJLYKQ68",5,32,"N","Y"
"R2PQHO5TRGMDO4",5,24,"N","Y"
"R1HYIWMM5MPWHH",5,36,"N","Y"
"RT9XA1Y4JTNFY",5,21,"N","N"
"R300H1B9YSM4MA",5,20,"N","Y"
"R1C5UNVHRG5XO9",2,35,"N","Y"
"R35Z0JJ36G1BR0",5,24,"N","Y"
"RD5R5SKM253FG",5,19,"N","N"
"R2Y59UYYO8KRJ4",3,31,"N","Y"
"R391JOOW4TUXLJ",5,30,"N","Y"
"R2P8YANYIB0ACU",5,66,"N","Y"
"R3TVARR1BI9H9T",4,44,"N","Y"
"R2ZS5HBW3508RB",5,26,"N","Y"
"R1QNK0SVVFB10J",4,30,"N","Y"
"RB1TIPT83OSNU",5,23,"N","Y"
"R2PQLMMXESH14E",4,31,"N","Y"
"R2LHLANEPU48RQ",3,29,"N","Y"
"R2WTZ67YVIYMLW",4,20,"N","Y"
"R3U0WC1CIDAZ7R",5,115,"N","Y"
"R39A4X7HBMS5R2",2,38,"N","Y"
"R1XGQ7GF9E635F",3,21,"N","N"
"RWEMUKRBYNIBY",3,19,"N","Y"
"RTXZ0QA2WIBDU",1,19,"N","Y"
"R3JFAJK0PCTB98",5,239,"N","Y"
"R1FKPKSDVLBU94",3,22,"N","N"
"RZFWPUC6T3HU9",1,47,"N","Y"
"R1UTRL3WTCHQV2",2,15,"N","Y"
"R34MYHDJ0CD8YC",1,17,"N","N"
"R1554BQLSBZ214",2,59,"N","Y"
"R2628OP7RWI820",5,36,"N","Y"
"R379N4WVJ9C1U2",5,67,"N","Y"
"R3R8QJ3NYN5TRL",5,135,"N","N"
"R1AP6J4CXQVOP9",1,40,"N","Y"
"RW29YKXBHANAI",1,48,"N","Y"
"R3L91GMKSYQH5C",1,26,"N","N"
"R1RFUZB9OJED8H",5,28,"N","Y"
"R1XNQTD4IQ0CEZ",3,33,"N","Y"
"R26N7LWOABD6GC",5,62,"N","Y"
"RZIS1238W5WB6",5,23,"N","Y"
"R2HL3KINWR1YEQ",4,20,"N","Y"
"RLGWCWG4DFBWN",5,836,"N","N"
"R30ADW1UBEMNO9",4,36,"N","Y"
"R5YLCTM0FZYHX",1,18,"N","Y"
"R2H3IEVCVP5F9B",5,50,"N","Y"
"R9O8JPV0SF5F5",2,117,"N","Y"
"R2WJCZBHFL11LP",1,30,"N","N"
"R1R1QQVHG99QNV",5,26,"N","Y"
"R39F575W5EUN7T",5,62,"N","Y"
"R1HWULUFG6PSOS",4,33,"N","N"
"RKCGTIBTW70YA",5,52,"N","Y"
"R3DXUY94A8AVVE",4,64,"N","Y"
"R8Y0L2FRDZ488",5,21,"N","Y"
"R1QOJWDF7SD07H",5,20,"N","N"
"RULYHVF7UDSC3",5,428,"N","N"
"RM12H62WGYRD8",5,65,"N","Y"
"R2045SNBYPPNYS",4,24,"N","Y"
"RHM1JAO7RCVR7",4,22,"N","Y"
"RFZOKBNZDRBJT",5,74,"N","Y"
"R1XSZAG70WVT6M",5,134,"N","N"
"R2L5GOQ69ONJ7D",5,29,"N","N"
"R3EWDGUZVP12T2",1,20,"N","Y"
"R29JPF39PGUTHK",5,18,"N","Y"
"R3P8CCJP4CMSO9",5,36,"N","Y"
"RXJZ4HFOLJ8IU",3,19,"N","Y"
"RE6B8X4WH7SYK",5,26,"N","Y"
"ROMWMP6ZB0F08",5,17,"N","Y"
"R1P3FUCKDWEUCF",4,46,"N","N"
"R1R3FT1XDZ90ZE",5,19,"N","Y"
"R2OYSCPAE3ZM6A",5,27,"N","Y"
"RHFN624PI8SRW",1,30,"N","Y"
"R2GYQPD1P2D107",2,82,"N","Y"
"R2VLAZ794O9GCP",1,18,"N","N"
"R7UGH33QFM3ZH",5,148,"N","Y"
"R1P3BB8H4KAT25",5,20,"N","Y"
"R14ZNR2VDDUKWO",5,108,"N","Y"
"R3JXSX53LOIRT9",5,20,"N","Y"
"R3EPWGYMYLP55W",1,13,"N","Y"
"R148FR0JNGAC15",5,22,"N","Y"
"R1TAIOA0CJ4ZON",5,18,"N","Y"
"R3GZGWYNNE30OB",5,109,"N","Y"
"R1VUVGNDQP04LA",5,61,"N","Y"
"R9Y60V39X29DD",3,22,"N","Y"
"R3O0XDP9YGEUT6",3,20,"N","N"
"R6X16YYZ4PMOF",5,18,"N","Y"
"R2A26VPLOHZIJF",5,150,"N","N"
"R3KI0T5W7QOPSX",1,28,"N","Y"
"R25QJMFD9HIXAU",5,66,"N","Y"
"R2VLXREUMT8ULP",5,31,"N","Y"
"R21VAMUK2H9NUJ",5,24,"N","Y"
"RA3V0XSIAKF0B",4,58,"N","Y"
"R1L8T2TD0DLZ20",5,20,"N","N"
"R9VJWBRI78WY6",1,199,"N","Y"
"R15A8E1V99GSAH",1,74,"N","Y"
"R3W99Z39GNRHN",5,18,"N","Y"
"RQI9E1UD1JTSS",4,22,"N","Y"
"R1AX5YDNAXL4P",5,85,"N","Y"
"R31NTUD856568E",5,48,"N","Y"
"R2E0MKOPS8O8NA",5,21,"N","Y"
"RJHZHOZOW4CDI",5,42,"N","Y"
"R3KSNFNZEFM4QX",4,51,"N","Y"
"R11Y3A6LGI5P6M",5,25,"N","Y"
"RL1TCU62BFWMM",4,34,"N","N"
"R4N37XMFIKPLW",1,338,"N","Y"
"R1MQLM3LG0YCTF",5,19,"N","N"
"R1OYVN06KCTRA4",5,20,"N","Y"
"RQ6AARD0ZM2XZ",4,30,"N","Y"
"RBYII0O7XX991",1,10,"N","N"
"R2PSWY1UFUQTT5",5,28,"N","Y"
"R3FFXQZZH8GLS5",5,41,"N","Y"
"R1LRHYY20UYKA5",5,22,"N","Y"
"RA13UX9VM5BMN",1,23,"N","Y"
"R3BKST4SILS8Z1",5,44,"N","Y"
"RYRSC3Q2LUR1D",5,48,"N","Y"
"R34LU92MC4Y39X",4,26,"N","Y"
"R2M3ZV97ESS9VD",5,40,"N","N"
"R2QQI1QTGEIKRS",5,45,"N","Y"
"R3M0FHWMZN58GM",3,20,"N","N"
"R304ELE7YJRYW6",5,22,"N","Y"
"RSC075JHVRB9W",1,17,"N","Y"
"R3JEO3YAAKIXK",5,98,"N","Y"
"R1NYULQ8MMYPMC",1,24,"N","Y"
"R248AFP2UXMFAL",5,35,"N","Y"
"RQMHHYB9H8909",5,94,"N","N"
"R2KILQZUNRFHYY",5,27,"N","N"
"R1E7ZOQO3FW805",5,92,"N","N"
"R1OGVCOOKR6WHN",4,57,"N","Y"
"R1G0UY4O1G4TAA",2,21,"N","N"
"R1LPE68RKLG9KR",5,39,"N","Y"
"RA0SXQG7STNF4",5,31,"N","Y"
"R3RDJYRMWVS5R8",5,29,"N","Y"
"R2HVJXJGPBUS64",1,33,"N","N"
"R2BW9JIMKN013N",5,153,"N","Y"
"R2N9HTQHCEI35Q",5,24,"N","Y"
"R2X4QNK12THPBG",4,106,"N","Y"
"R3H743UN836VFW",1,29,"N","Y"
"RXCXRQW1S0A7T",5,26,"N","Y"
"R2ZBZPFJEIP3BD",1,19,"N","Y"
"R21PS5H8X0VX6X",5,33,"N","Y"
"RIU9E4GWSD62T",1,34,"N","Y"
"R3V8VI7LJ546Q4",5,20,"N","Y"
"RAXS0U1L2WJL1",4,34,"N","Y"
"R1OKXXKVNW49P5",5,20,"N","N"
"R3MWNKURC9Q0EL",5,27,"N","N"
"R1BI4BNY42OPLB",1,17,"N","Y"
"R2W58ILR5RZWZB",5,202,"N","N"
"RTAPVWZIYX32O",5,629,"N","Y"
"R2SHD4OLVNI51D",5,22,"N","Y"
"R3IXV6WKVH0I9I",4,28,"N","Y"
"R232OGISRBP994",5,21,"N","Y"
"R3FKYPXRK0FGNK",5,36,"N","Y"
"R3CMXMZI968J0B",5,26,"N","Y"
"RJOI59S899CTA",5,33,"N","N"
"RMYXTQKSCO3FP",1,63,"N","Y"
"R2GQ2TQV3L59G",5,42,"N","Y"
"R39GUG5KCUG7IM",1,38,"N","Y"
"R1UVS849SELIAB",2,19,"N","Y"
"R3MRULL7KAYURQ",3,32,"N","Y"
"R32TQCT5O4TKQG",5,89,"N","N"
"R24E91IG93M01S",3,45,"N","N"
"R6HM3VR7L5YJA",5,18,"N","Y"
"RTP2KQTGB689B",4,27,"N","Y"
"R2NB94838LMTLM",4,26,"N","Y"
"R2O6PHLQJDW3EM",4,35,"N","N"
"R1DFURWGO60X8N",2,13,"N","N"
"R1IKEAWY0PHSST",3,47,"N","Y"
"R1G6AHGS3Z8L8P",5,20,"N","N"
"RYWILWMT5772X",5,43,"N","N"
"R28NVQK8931LIE",4,42,"N","Y"
"R2WZIBZZEXV4OE",5,121,"N","Y"
"RYGC9P7V1QHHL",5,21,"N","N"
"R1LABF2FH6XXFK",1,27,"N","Y"
"RUXZ6UI85OEZE",5,23,"N","Y"
"R20YDRWP7TY25G",5,43,"N","N"
"RC98ZTAQ6RMXP",5,23,"N","N"
"R1LD7178C84OLA",5,31,"N","Y"
"R2N9FDJM3TFKQ5",1,31,"N","Y"
"RRXV8WA0VP3C",4,22,"N","Y"
"RG4Y0X9EMJ7JM",1,44,"N","Y"
"R1AIYLFPKQ6FK1",5,19,"N","Y"
"RY6TB2ERSX3HS",5,28,"N","Y"
"R2RQH0HS0XRKGL",1,33,"N","N"
"R3UX4MILWDVU2T",5,21,"N","Y"
"R2KBFQBSEREP4A",1,214,"N","N"
"R3DEB2GQVJEA8X",4,31,"N","N"
"R2T7M2M9B2EI92",5,22,"N","Y"
"R147I0UXK4YT1H",4,27,"N","N"
"R3CP4VNXV4MHTJ",5,37,"N","Y"
"R1QR4PXY7UMW3G",1,19,"N","N"
"RI97SZ3SCAZ0L",5,73,"N","Y"
"R2ZJUXYPV4YJAA",4,43,"N","Y"
"RDNH1LZ3PXNWJ",4,27,"N","Y"
"R3S1MI605BOCXV",3,35,"N","Y"
"R1C2GZSC557L7L",4,20,"N","Y"
"R1FI46Z91WO3WB",2,128,"N","Y"
"R1E39QGAVA60FL",4,17,"N","N"
"R1NZGX9F1AX36Q",5,41,"N","Y"
"RUW8W08EFV6L8",5,22,"N","N"
"R15SDQQT3R6ZXK",5,18,"N","Y"
"R2FX2RHI5F8LKO",5,37,"N","Y"
"R30IGUK5JUYANS",2,61,"N","Y"
"RDW3V6H058TW6",5,22,"N","Y"
"R18OQB159JEKKK",1,41,"N","Y"
"R10M0ZQ2UI7FFD",5,19,"N","Y"
"R3EC4QX1QNZMD8",5,25,"N","N"
"R1ZSGOERZX0K73",2,26,"N","N"
"R28YY46EFKKW4C",4,37,"N","Y"
"R2JODU6I95I2CZ",5,43,"N","Y"
"RH7NYTF46ZK0I",3,29,"N","Y"
"RKR6JLBDFFRAG",5,886,"N","Y"
"R1KQV4TF6WGBIU",2,208,"N","N"
"R2WT9OKQLBIVDJ",4,22,"N","Y"
"R6889B0I8PTIT",5,23,"N","N"
"RDFL80HOS7IVP",5,20,"N","N"
"R1N437E0JIJUII",4,67,"N","Y"
"R2GE5CY2PJTC1L",3,22,"N","Y"
"RM5KL297CFOXV",4,125,"N","Y"
"R39YYZZKB0QVRC",5,34,"N","Y"
"RP2C9505YIF03",5,91,"N","Y"
"R3OMDT5SDDOCOD",5,39,"N","N"
"R3T7BQC9E5KHTH",5,18,"N","N"
"RUEX91X7A1UU2",1,28,"N","Y"
"R3L80QW1LCJ36X",4,72,"N","N"
"R1RKEC9ABUSNGV",1,20,"N","Y"
"R3MWS3ETF0ANJZ",4,31,"N","Y"
"R3ARB9B029L7M4",4,21,"N","Y"
"R32RSOJVSBOD3V",3,48,"N","N"
"R37Y54UVA27AOD",5,38,"N","Y"
"RX1X1A8VEJCP6",4,49,"N","Y"
"R3N70BOHDUFW7R",1,21,"N","Y"
"R1BNC1O6D1X99",1,26,"N","Y"
"R2EUZG2B0X8NYF",5,20,"N","N"
"RR5LPHNDMLPJM",5,18,"N","Y"
"R23B476S50X18A",5,22,"N","Y"
"R1VXE32HT24AC5",4,19,"N","Y"
"R3S3R3IINI2YHE",5,20,"N","Y"
"R1WFQ3N5XRG45I",5,42,"N","N"
"R3NYXI66MLDV38",5,37,"N","Y"
"R2U59BFD1D412R",4,236,"N","Y"
"R6Q1J13637PZN",5,22,"N","Y"
"R15IIIP3YHM7Y3",5,41,"N","Y"
"R3OS35LP3B7YUB",3,29,"N","N"
"R1443JNGI6EIV",5,24,"N","Y"
"R1081EZ31FWTOU",4,34,"N","Y"
"R342HUFXZNHI4O",5,19,"N","Y"
"R2BCAREX1M0R2Q",4,39,"N","Y"
"RFN87FIZK6UEX",3,18,"N","Y"
"RM9LMHB3Y13RK",1,17,"N","Y"
"R2OIJ0R5YL9G1W",4,37,"N","Y"
"RZXDYQRXZHWJX",3,151,"N","N"
"R101V4F78AMZFC",1,69,"N","Y"
"R3E0Z5042C7LM3",5,20,"N","Y"
"R2T1P61331EDTJ",3,74,"Y","N"
"R13JJZE14T886S",5,46,"N","Y"
"R2IVM4L16GCYD4",5,138,"N","Y"
"R2H2VXSJSN2NGB",5,34,"N","Y"
"R2DXKO424NIM9B",1,17,"N","Y"
"RW8ZJU1MAGC21",1,53,"N","Y"
"ROMO48I0UZSUX",5,113,"N","Y"
"R3JZYI780LXDYM",5,23,"N","Y"
"RVDFN6BO9H86G",5,21,"N","Y"
"R222LEZVZE1098",4,68,"N","N"
"R3MFJGU537KXZC",2,29,"N","Y"
"R26BT5Y9SUC9CE",5,21,"N","Y"
"RHSAY1TBT7M69",5,53,"Y","N"
"R1SO0XB71DO6LS",1,12,"N","N"
"R2XFXL8IRYGII0",1,26,"N","N"
"R204KKLG7XPC0I",3,23,"N","Y"
"R3HJAWL9WL5NNB",5,35,"N","Y"
"R2XO89B3080UW0",5,26,"N","N"
"R3JFN93QUCJI2L",3,24,"N","Y"
"RHRP25JOSIUI4",4,27,"N","Y"
"R412V84C0MW5D",1,20,"N","Y"
"R2MAF6ZZ7W1AE7",3,30,"N","Y"
"R1D5TBJNQAIWWX",1,11,"N","Y"
"R1U68WDRDHASXL",4,672,"N","N"
"RA14K2BPGPMAO",5,22,"N","Y"
"RB8SP8O8ZVFGG",5,63,"N","Y"
"R33J5PGF5AAG53",5,238,"N","Y"
"R3OP2LCF4PM56Z",5,46,"N","N"
"R1A9EV07G8BN1S",5,232,"N","Y"
"R3NGZCKVM9U8X9",5,56,"N","Y"
"R3MVSPBKGSFVJO",4,29,"N","Y"
"R2GW0JTG3ZU6VJ",5,18,"N","N"
"RSY2TC1WMADBL",5,32,"N","Y"
"R8QUU5QBG8CKZ",5,55,"N","Y"
"R2ZZ2AU40XK1WO",5,15,"N","Y"
"R2MKVZ29Q6XJ00",1,33,"N","Y"
"RVXB5UENOMQE0",5,33,"N","Y"
"R12LW5C0N0GIR2",5,24,"N","Y"
"RR42RBL9K00CD",4,19,"N","Y"
"R10FWS3FCQQ9G5",5,43,"N","Y"
"R2SXGU4ISTYH76",1,36,"N","N"
"R6O8A4QD1LIVF",5,33,"N","Y"
"R1FDJ6BTL8N7BC",4,32,"N","Y"
"R3MEPMYYO7B1HO",1,21,"N","Y"
"R2KQ1Q9RREDCW3",5,18,"N","N"
"RHWHZPH7GP95T",1,16,"N","Y"
"R3QP5S5LG3P8Y4",5,22,"N","N"
"R2SHU78PPYT4RO",5,26,"N","Y"
"R2XNSTJ9DC4VFG",4,24,"N","Y"
"RP7SZQBK7ZHAL",5,32,"N","Y"
"R1PFGMU8BLRTXT",3,17,"N","Y"
"R36UHJFUXBOADP",5,27,"N","Y"
"R2WLQ3S6DS9F40",1,124,"N","Y"
"R31Q2FVPTX5K2H",5,26,"N","Y"
"R2YNO5RYX3TND2",5,66,"N","Y"
"R20L25P2OF2WDK",4,64,"N","N"
"R1QAL5M760BX42",3,23,"N","Y"
"RMS3NTNNHDNJW",5,20,"N","Y"
"R26UQKPUHU0RXU",2,24,"N","Y"
"R1XH9ID7JBBQ2S",1,39,"N","Y"
"R3RIOJ6PO2XOCC",5,21,"N","Y"
"RLGX5G7FACLR1",5,25,"N","Y"
"R2NDQUR87GMTYZ",5,28,"N","N"
"R2JDAMB17T5FLB",5,26,"N","Y"
"R3675C049PDF2V",5,22,"N","Y"
"R1TYU171D4DXKM",5,23,"N","N"
"R2BTJYNJBN1RIN",1,386,"N","Y"
"RKLWLIJHTSMEK",5,17,"N","N"
"R39RYR0J1DTBYY",1,31,"N","Y"
"R2Z3VUC09SQGPF",5,175,"N","Y"
"R2Z0LGP9WC5RJN",3,120,"N","Y"
"RS6Z9VUHR45K6",1,21,"N","Y"
"RRC26ZX4TJCPX",1,26,"N","Y"
"RG38UNZYAY7Y3",5,23,"N","Y"
"R2G2I0202HG1IC",5,29,"N","N"
"R3NOW50A4UDSWC",5,86,"N","Y"
"RMNPU2NYHHVQ7",4,47,"N","Y"
"RB4SMPQ1JEGCC",5,26,"N","Y"
"R1XQ6HQ71PB9MB",3,23,"N","Y"
"R2EXSTJ6CDVW29",4,33,"N","Y"
"R1QSFZKYVLJIZB",5,50,"N","N"
"R25VUX68FKKBG5",4,47,"N","N"
"R3AEYCS9ZCHCD7",5,21,"N","Y"
"R1DF5FI2WFSAUD",5,28,"N","Y"
"R321UUBS6ZWIKM",5,24,"N","Y"
"R12ZJ2V8I2CVER",4,23,"N","N"
"RZYR6JILZHLEV",5,19,"N","Y"
"R16A7TUOOK72IW",5,20,"N","N"
"R22H0U78C9O55S",3,100,"N","Y"
"RP186EJSQ2P1G",1,84,"N","N"
"R1KG6BMMQEENPE",4,30,"N","Y"
"R3QRS7JWF09LID",5,42,"N","Y"
"RVHGQTCMPR2JA",3,84,"N","Y"
"R1Y1IA7E48DNVB",5,20,"N","N"
"R2FK6ZW9EKT6SM",5,30,"N","Y"
"R1AWAKGDO8CUMZ",5,90,"N","N"
"R249RFEHQ79YUC",4,30,"N","Y"
"R168PEZDF436GW",5,43,"N","Y"
"RFTIHPZQBE6IJ",5,19,"N","N"
"R79MLD99RMRFC",4,42,"N","Y"
"RXNMRK22L7361",1,25,"N","Y"
"R2QK172VPSSR0R",3,26,"N","Y"
"R2C54TPIIQONCX",4,24,"N","Y"
"R34YL17C8BK04L",1,28,"N","Y"
"R3IWBVLJ4BVY7C",3,19,"N","Y"
"RZIDAYC1EGX8A",5,20,"N","Y"
"R3A6YKXA6VBLY",4,29,"N","Y"
"R1P23TY2B1K7VL",5,24,"N","Y"
"R39GZRWG16ZN5E",5,19,"N","Y"
"R3N4QV5VMAFAI",5,21,"N","Y"
"R35AF98CHO2GJQ",5,22,"N","N"
"R2G2A1U8BV17SD",5,21,"N","N"
"R3HO25J5J55VK3",5,19,"N","Y"
"R11BGL7GZBALM2",2,32,"N","Y"
"R3J8OQ235BB3XY",2,17,"N","Y"
"R3LSYAOXSU9EVM",2,22,"N","Y"
"R30O6BLPC7H6U8",5,38,"N","Y"
"R2WWV4Q4KXBAOH",5,19,"N","Y"
"R1BDK1C6F0TN34",4,47,"N","Y"
"R2N0NAZNPYLLWC",5,19,"N","N"
"R3VK10F69BD8ES",5,33,"N","Y"
"R22TIW5K367M41",2,69,"N","Y"
"R2VP9JMC0AVZA1",5,31,"N","Y"
"R2DY1MPAZTTN71",3,34,"N","Y"
"R4E382HFEPKVK",1,14,"N","Y"
"RKV9KZUYYJSXI",1,158,"N","Y"
"R2A5YM4L35MOI8",5,26,"N","Y"
"R190HL08JHRI0O",5,27,"N","N"
"R3P3ORGG1CXQPR",5,40,"Y","N"
"R280GUG6GEOC1F",1,12,"N","Y"
"R34H66ELQ1AC76",1,29,"N","Y"
"RVIQQ8VQ1PI8N",5,54,"N","Y"
"R14QHEBOJ9PBZO",5,55,"N","Y"
"R2S8VPY0PZYW2R",4,58,"N","Y"
"R2BDSZOPQCPP48",1,88,"N","Y"
"R1JVM7CRMTSLCN",5,20,"N","N"
"RDY1K2Q2E174E",5,19,"N","N"
"RDW638X851ELY",1,17,"N","N"
"R3S99Z7A1EUJPW",5,25,"N","Y"
"R2BFZBPYBDSOOY",5,25,"N","Y"
"R2R12LDDM5UKVK",4,58,"N","N"
